category,hwahae_rank,product_name,hwahae_rating,hwahae_review,olive_search_query,olive_found,olive_brand,olive_product_name,olive_full_name,original_price,sale_price,discount_rate
lotion_emulsion,15,퓨어솜서양송악 순수 로션,4.69,526,퓨어솜서양송악 순수 로션,0,,,,,,
lotion_emulsion,16,피지오겔DMT 페이셜 로션,4.15,13090,피지오겔DMT 페이셜 로션,1,피지오겔,피지오겔 DMT 페이셜 로션 200ml 기획 (+토너 50ml),피지오겔피지오겔 DMT 페이셜 로션 200ml 기획 (+토너 50ml),38000.0,20900.0,45.0
lotion_emulsion,17,YBK세라마이드 릴리프 하이드레이션 에멀젼,4.63,109,YBK세라마이드 릴리프 하이드레이션 에멀젼,0,,,,,,
lotion_emulsion,18,시드물울트라 수분 로션 [무향],4.2,7881,시드물울트라 수분 로션 [무향],0,,,,,,
lotion_emulsion,19,제로이드수딩 로션,4.27,2532,제로이드수딩 로션,1,제로이드,제로이드 수딩 로션 160ml,제로이드제로이드 수딩 로션 160ml,30000.0,30000.0,0.0
lotion_emulsion,20,아토팜판테놀 로션,4.86,21,아토팜판테놀 로션,1,아토팜,아토팜 판테놀 로션 180ml,아토팜아토팜 판테놀 로션 180ml,38000.0,38000.0,0.0
lotion_emulsion,21,닥터지더모이스처 배리어.D 데일리 로션,4.36,571,닥터지더모이스처 배리어.D 데일리 로션,0,,,,,,
lotion_emulsion,22,스킨웨이비탄탄 모공 펩타노산™ 단백질 로션,4.6,429,스킨웨이비탄탄 모공 펩타노산™ 단백질 로션,0,,,,,,
lotion_emulsion,23,한율어린쑥 수분진정 플루이드,4.56,348,한율어린쑥 수분진정 플루이드,1,한율,[시카보다 4배*강한] 한율 어린쑥 수분진정 플루이드 125ml,한율[시카보다 4배*강한] 한율 어린쑥 수분진정 플루이드 125ml,32000.0,32000.0,0.0
lotion_emulsion,24,아누아어성초 77 히알루론산 수분 진정 로션,4.73,11,아누아어성초 77 히알루론산 수분 진정 로션,1,아누아,[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 로션 200ml,아누아[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 로션 200ml,28000.0,21900.0,21.8
lotion_emulsion,25,에스트라아토베리어 로션,4.73,291,에스트라아토베리어 로션,1,에스트라,에스트라 아토베리어365 로션 150ml 기획 (하이드로에센스 25ml+세라-히알 앰플 7ml),에스트라에스트라 아토베리어365 로션 150ml 기획 (하이드로에센스 25ml+세라-히알 앰플 7ml),33000.0,29700.0,10.0
lotion_emulsion,26,세라베라아토 판테놀 로션,4.74,458,세라베라아토 판테놀 로션,0,,,,,,
lotion_emulsion,27,바론시에엑토인 로션,4.63,458,바론시에엑토인 로션,0,,,,,,
lotion_emulsion,28,제로이드인텐시브 로션,4.34,1146,제로이드인텐시브 로션,1,제로이드,제로이드 인텐시브 로션 160ml 기획 (+크림 토너 25ml),제로이드제로이드 인텐시브 로션 160ml 기획 (+크림 토너 25ml),32000.0,28800.0,10.0
lotion_emulsion,29,와더스킨브리즈 에센스 플루이드 로션,4.53,62,와더스킨브리즈 에센스 플루이드 로션,0,,,,,,
lotion_emulsion,30,닥터지레드 블레미쉬 밸런싱 에센스 플루이드,4.56,128,닥터지레드 블레미쉬 밸런싱 에센스 플루이드,0,,,,,,
lotion_emulsion,31,에스네이처블랑쉬로션,4.33,756,에스네이처블랑쉬로션,1,에스네이처,[온가족로션/탄탄장벽] 에스네이처 블랑쉬 올인원 로션 200ml,에스네이처[온가족로션/탄탄장벽] 에스네이처 블랑쉬 올인원 로션 200ml,31000.0,21000.0,32.3
lotion_emulsion,32,에뛰드순정 10무 수분 에멀전,4.41,110,에뛰드순정 10무 수분 에멀전,0,,,,,,
lotion_emulsion,33,잇츠스킨스네일 콜라겐 액티브 에멀전,4.7,43,잇츠스킨스네일 콜라겐 액티브 에멀전,0,,,,,,
lotion_emulsion,34,세타필세라마이드 리페어 로션,4.36,11,세타필세라마이드 리페어 로션,1,세타필,[크림50g증정/가려움완화] 세타필 세라마이드 리페어 로션 473ml,세타필[크림50g증정/가려움완화] 세타필 세라마이드 리페어 로션 473ml,28000.0,20900.0,25.4
lotion_emulsion,35,피지오겔레드수딩 AI 로션,4.25,1319,피지오겔레드수딩 AI 로션,1,피지오겔,피지오겔 레드수딩 AI 리페어 에센스 200ml 기획(+로션 50ml),피지오겔피지오겔 레드수딩 AI 리페어 에센스 200ml 기획(+로션 50ml),31000.0,31000.0,0.0
lotion_emulsion,36,아렌시아레드 스무디 로션 5,4.64,76,아렌시아레드 스무디 로션 5,1,아렌시아,[화잘먹] 아렌시아 레드 스무디 로션 5 200ml 기획 (+80ml 미니어처),아렌시아[화잘먹] 아렌시아 레드 스무디 로션 5 200ml 기획 (+80ml 미니어처),26000.0,23400.0,10.0
lotion_emulsion,37,리얼베리어익스트림 로션,4.46,318,리얼베리어익스트림 로션,0,,,,,,
lotion_emulsion,38,이니스프리비자 트러블 로션,4.16,426,이니스프리비자 트러블 로션,0,,,,,,
lotion_emulsion,39,시드물아토로션,4.16,2632,시드물아토로션,0,,,,,,
lotion_emulsion,40,뉴트로지나인텐스 리페어 시카 에멀젼 [무향],4.58,301,뉴트로지나인텐스 리페어 시카 에멀젼 [무향],1,뉴트로지나,[가려움개선] 뉴트로지나 인텐스 리페어 시카 에멀젼 450ml,뉴트로지나[가려움개선] 뉴트로지나 인텐스 리페어 시카 에멀젼 450ml,29900.0,29900.0,0.0
lotion_emulsion,41,엠디스픽무향 바리스타 리페어 페이스 앤 바디로션,4.63,290,엠디스픽무향 바리스타 리페어 페이스 앤 바디로션,0,,,,,,
lotion_emulsion,42,마녀공장비피다 바이옴 앰플 로션,4.38,783,마녀공장비피다 바이옴 앰플 로션,1,마녀공장,[토너&로션] 마녀공장 비피다 바이옴 앰플 토너 300ml + 비피다 앰플 로션 300ml 2종 세트,마녀공장[토너&로션] 마녀공장 비피다 바이옴 앰플 토너 300ml + 비피다 앰플 로션 300ml 2종 세트,35000.0,29900.0,14.6
lotion_emulsion,43,수이스킨어린 새싹 수분 밸런싱 로션,4.54,147,수이스킨어린 새싹 수분 밸런싱 로션,0,,,,,,
lotion_emulsion,44,이니스프리블루베리 리밸런싱 로션,4.6,20,이니스프리블루베리 리밸런싱 로션,0,,,,,,
lotion_emulsion,45,일소데일리 모이스처 로션,4.59,188,일소데일리 모이스처 로션,1,일소,[수분급속충전] 일소 데일리 모이스처 소프트닝 로션 150ml,일소[수분급속충전] 일소 데일리 모이스처 소프트닝 로션 150ml,23000.0,22000.0,4.3
lotion_emulsion,46,닥터지블랙 스네일 에멀전,4.54,39,닥터지블랙 스네일 에멀전,1,닥터지,[증정기획/선물세트] 닥터지 블랙스네일 옴므 프레스티지 3종 세트 (토너150ml+에멀전150ml+클렌징폼70ml),닥터지[증정기획/선물세트] 닥터지 블랙스네일 옴므 프레스티지 3종 세트 (토너150ml+에멀전150ml+클렌징폼70ml),34000.0,34000.0,0.0
lotion_emulsion,47,벨프리모아토 로션,4.57,431,벨프리모아토 로션,1,벨프리모,[장벽/진정] 벨프리모 히알 베리어 아토 로션 200ml,벨프리모[장벽/진정] 벨프리모 히알 베리어 아토 로션 200ml,32100.0,32100.0,0.0
lotion_emulsion,48,트리마이제주 말차 로우 피에이치 수딩 에멀전 크림,4.43,516,트리마이제주 말차 로우 피에이치 수딩 에멀전 크림,0,,,,,,
lotion_emulsion,49,이노앙수딩 젤 로션,4.59,413,이노앙수딩 젤 로션,0,,,,,,
lotion_emulsion,50,토니모리원더 세라마이드 모찌 에멀전,4.43,49,토니모리원더 세라마이드 모찌 에멀전,1,토니모리,토니모리 원더 세라마이드 모찌 에멀전 300ml,토니모리토니모리 원더 세라마이드 모찌 에멀전 300ml,15000.0,12000.0,20.0
lotion_emulsion,51,디오디너리나이아신아마이드 5% 페이스 앤 바디 에멀전,4.42,36,디오디너리나이아신아마이드 5% 페이스 앤 바디 에멀전,1,디오디너리,[톤&결케어] 디오디너리 나이아신아마이드 5% 페이스 앤 바디 에멀전 100ml,디오디너리[톤&결케어] 디오디너리 나이아신아마이드 5% 페이스 앤 바디 에멀전 100ml,16400.0,16400.0,0.0
lotion_emulsion,52,제이준오크라 피토 뮤신 에센스 로션,4.77,31,제이준오크라 피토 뮤신 에센스 로션,0,,,,,,
lotion_emulsion,53,더랩바이블랑두올리고 히알루론산 카밍+ 로션,4.26,528,더랩바이블랑두올리고 히알루론산 카밍+ 로션,0,,,,,,
lotion_emulsion,54,달바비타 토닝 세럼 로션,4.55,112,달바비타 토닝 세럼 로션,1,달바,[미백/잡티케어] 달바 비타 토닝 세럼 로션 100ml,달바[미백/잡티케어] 달바 비타 토닝 세럼 로션 100ml,42000.0,42000.0,0.0
lotion_emulsion,55,코스알엑스오일 프리 울트라 모이스쳐라이징 로션,4.44,45,코스알엑스오일 프리 울트라 모이스쳐라이징 로션,1,코스알엑스,코스알엑스 오일-프리 울트라 모이스쳐라이징 로션 100ml,코스알엑스코스알엑스 오일-프리 울트라 모이스쳐라이징 로션 100ml,19000.0,19000.0,0.0
lotion_emulsion,56,헤라시그니아 에센셜 밸런싱 에멀젼,4.86,21,헤라시그니아 에센셜 밸런싱 에멀젼,0,,,,,,
lotion_emulsion,57,시드물울트라 수분 로션 [주니퍼향],4.64,22,시드물울트라 수분 로션 [주니퍼향],0,,,,,,
lotion_emulsion,58,온그리디언츠스킨 베리어 카밍 로션 EX,4.26,84,온그리디언츠스킨 베리어 카밍 로션 EX,0,,,,,,
lotion_emulsion,59,디오디너리그랜액티브 레티노이드 2％ 에멀전,4.59,39,디오디너리그랜액티브 레티노이드 2％ 에멀전,1,디오디너리,[차세대레티놀] 디오디너리 그랜액티브 레티노이드 2% 에멀전 30ml,디오디너리[차세대레티놀] 디오디너리 그랜액티브 레티노이드 2% 에멀전 30ml,18400.0,18400.0,0.0
lotion_emulsion,60,딕셔니스트아미노산 로션,4.58,223,딕셔니스트아미노산 로션,0,,,,,,
lotion_emulsion,61,이니스프리그린티 히알루론산 로션,3.99,294,이니스프리그린티 히알루론산 로션,0,,,,,,
lotion_emulsion,62,닥터자르트세라마이딘™ 스킨 베리어 모이스처라이징 밀키 로션,4.5,16,닥터자르트세라마이딘™ 스킨 베리어 모이스처라이징 밀키 로션,1,닥터자르트,[72시간보습로션] 닥터자르트 세라마이딘 스킨 베리어 모이스처라이징 밀키 로션 50ml,닥터자르트[72시간보습로션] 닥터자르트 세라마이딘 스킨 베리어 모이스처라이징 밀키 로션 50ml,50000.0,50000.0,0.0
lotion_emulsion,63,더순수AC 컨트롤 로션,4.61,44,더순수AC 컨트롤 로션,0,,,,,,
lotion_emulsion,64,오울루버치 아토 모이스처 로션,4.66,874,오울루버치 아토 모이스처 로션,1,오울루,버치 아토 모이스처 로션,오울루버치 아토 모이스처 로션,40000.0,29200.0,27.0
lotion_emulsion,65,바세린인텐시브 케어 센서티브 릴리프 로션,4.7,10,바세린인텐시브 케어 센서티브 릴리프 로션,0,,,,,,
lotion_emulsion,66,싸이닉히아루론산 로션,4.23,115,싸이닉히아루론산 로션,0,,,,,,
lotion_emulsion,67,아누아복숭아 77 나이아신 컨디셔닝 밀크,4.31,45,아누아복숭아 77 나이아신 컨디셔닝 밀크,1,아누아,아누아 복숭아 77 나이아신 컨디셔닝 밀크 150ml,아누아아누아 복숭아 77 나이아신 컨디셔닝 밀크 150ml,27000.0,21600.0,20.0
lotion_emulsion,68,세라비(해외) 데일리 모이스처라이징 로션,4.37,120,세라비(해외) 데일리 모이스처라이징 로션,0,,,,,,
lotion_emulsion,69,이즈앤트리알로에 수딩 에멀전,4.04,179,이즈앤트리알로에 수딩 에멀전,0,,,,,,
lotion_emulsion,70,하다라보프리미엄 하이드레이팅 로션,4.57,14,하다라보프리미엄 하이드레이팅 로션,0,,,,,,
lotion_emulsion,71,무인양품보습충전 로션,4.1,10,무인양품보습충전 로션,0,,,,,,
lotion_emulsion,72,바이오가밀크 프로틴 로션,4.32,75,바이오가밀크 프로틴 로션,0,,,,,,
lotion_emulsion,73,락토덤피부에 유익한 생보습 바디로션,4.45,49,락토덤피부에 유익한 생보습 바디로션,1,락토덤,락토덤 피부에 유익한 생보습 바디로션 500ml,락토덤락토덤 피부에 유익한 생보습 바디로션 500ml,25000.0,12900.0,48.4
lotion_emulsion,74,닥터자르트시카페어™ 인텐시브 수딩 리페어 밀키 로션,4.4,10,닥터자르트시카페어™ 인텐시브 수딩 리페어 밀키 로션,0,,,,,,
lotion_emulsion,75,아벤느트릭세라 로션,4.2,200,아벤느트릭세라 로션,0,,,,,,
lotion_emulsion,76,유아른비건 올인원 로션,4.57,141,유아른비건 올인원 로션,0,,,,,,
lotion_emulsion,77,폴라초이스10% 아하 각질제거 바디로션,4.3,338,폴라초이스10% 아하 각질제거 바디로션,1,폴라초이스,폴라초이스 10% 아하 각질제거 바디로션 210ml,폴라초이스폴라초이스 10% 아하 각질제거 바디로션 210ml,49000.0,39200.0,20.0
lotion_emulsion,78,마녀공장갈락토미 모이스처 로션,4.3,79,마녀공장갈락토미 모이스처 로션,0,,,,,,
lotion_emulsion,79,프리메라오가니언스 베리어 리페어 하이드레이션 크림 에멀젼,4.43,49,프리메라오가니언스 베리어 리페어 하이드레이션 크림 에멀젼,0,,,,,,
lotion_emulsion,80,하다라보고쿠쥰 밀크,4.35,289,하다라보고쿠쥰 밀크,1,하다라보,하다라보 고쿠쥰 프리미엄 로션&밀크 기획,하다라보하다라보 고쿠쥰 프리미엄 로션&밀크 기획,34000.0,34000.0,0.0
lotion_emulsion,81,라네즈워터뱅크 블루 히알루로닉 에멀젼 [지·복합용],4.63,19,라네즈워터뱅크 블루 히알루로닉 에멀젼 [지·복합용],0,,,,,,
lotion_emulsion,82,이니스프리블랙티 유스 인핸싱 로션,4.43,102,이니스프리블랙티 유스 인핸싱 로션,0,,,,,,
lotion_emulsion,83,스킨아이AC퓨어 에센셜 로션,4.71,97,스킨아이AC퓨어 에센셜 로션,0,,,,,,
lotion_emulsion,84,에뛰드수분가득 콜라겐 에멀전,4.46,453,에뛰드수분가득 콜라겐 에멀전,0,,,,,,
lotion_emulsion,85,헤라하이드로 리플렉팅 플루이드,4.68,22,헤라하이드로 리플렉팅 플루이드,1,헤라,헤라 하이드로 리플렉팅 플루이드 140ml,헤라헤라 하이드로 리플렉팅 플루이드 140ml,58000.0,45940.0,20.8
lotion_emulsion,86,시드물웰빙 녹차 판테놀 로션,4.43,14,시드물웰빙 녹차 판테놀 로션,0,,,,,,
lotion_emulsion,87,닥터지레드 블레미쉬 클리어 수딩 에멀전,4.57,49,닥터지레드 블레미쉬 클리어 수딩 에멀전,0,,,,,,
lotion_emulsion,88,시드물닥터트럽 마일드 로션,3.85,275,시드물닥터트럽 마일드 로션,0,,,,,,
lotion_emulsion,89,투데이위드소프트 모이스쳐 판테놀 5% 에센스 로션,4.45,20,투데이위드소프트 모이스쳐 판테놀 5% 에센스 로션,0,,,,,,
lotion_emulsion,90,피지오겔프로 리스토어링 로션,4.53,72,피지오겔프로 리스토어링 로션,0,,,,,,
lotion_emulsion,91,셀퓨전씨엑스퍼트배리덤 인텐시브 로션,4.44,18,셀퓨전씨엑스퍼트배리덤 인텐시브 로션,0,,,,,,
lotion_emulsion,92,시슬리에뮐씨옹 에꼴로지끄 어드밴스드 포뮬라,4.27,96,시슬리에뮐씨옹 에꼴로지끄 어드밴스드 포뮬라,0,,,,,,
lotion_emulsion,93,마몽드프로바이오틱스 세라마이드 에멀전,4.46,63,마몽드프로바이오틱스 세라마이드 에멀전,1,마몽드,[보습장벽] 마몽드 프로바이오틱스 세라마이드 에멀젼 150ml,마몽드[보습장벽] 마몽드 프로바이오틱스 세라마이드 에멀젼 150ml,26000.0,26000.0,0.0
lotion_emulsion,94,아이보들로션,4.56,25,아이보들로션,0,,,,,,
lotion_emulsion,95,세라비(해외) PM 페이셜 모이스처라이징 로션,4.26,360,세라비(해외) PM 페이셜 모이스처라이징 로션,0,,,,,,
lotion_emulsion,96,닥터바이오센시티브 로션 앤 오일,4.54,13,닥터바이오센시티브 로션 앤 오일,1,닥터바이오,닥터바이오 센시티브 리페어 로션 앤 오일 250g,닥터바이오닥터바이오 센시티브 리페어 로션 앤 오일 250g,20900.0,20900.0,0.0
lotion_emulsion,97,피캄카토 수딩 로션,4.16,19,피캄카토 수딩 로션,0,,,,,,
lotion_emulsion,98,아이오페슈퍼바이탈 에멀젼,4.41,22,아이오페슈퍼바이탈 에멀젼,0,,,,,,
lotion_emulsion,99,팜트리데일리케어 로션 [플로럴그린],4.7,23,팜트리데일리케어 로션 [플로럴그린],0,,,,,,
lotion_emulsion,100,셀브릭스킨릴리프 로션,4.68,47,셀브릭스킨릴리프 로션,0,,,,,,
serum_ampoule,1,토리든다이브인 저분자 히알루론산 세럼,4.61,82723,토리든다이브인 저분자 히알루론산 세럼,1,토리든,[NEW/1등수분세럼] 토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 기획(+리필 50ml),토리든[NEW/1등수분세럼] 토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 기획(+리필 50ml),36000.0,27000.0,25.0
serum_ampoule,2,아누아PDRN 히알루론산 캡슐 100 세럼,4.61,11967,아누아PDRN 히알루론산 캡슐 100 세럼,1,아누아,[6월 올영픽/한정기획] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획 (+피디알엔 마스크 1매),아누아[6월 올영픽/한정기획] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30ml 더블기획 (+피디알엔 마스크 1매),57500.0,27000.0,53.0
serum_ampoule,3,웰라쥬리얼 히알루로닉 블루 100 앰플,4.66,32864,웰라쥬리얼 히알루로닉 블루 100 앰플,1,웰라쥬,[속건조필수템] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 2입 기획,웰라쥬[속건조필수템] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 2입 기획,50000.0,29500.0,41.0
serum_ampoule,4,레이어랩니오좀 판테놀 5% 세럼,4.64,1089,레이어랩니오좀 판테놀 5% 세럼,1,레이어랩,[1+1/급속진정 장벽개선] 레이어랩 니오좀 판테놀 5% 세럼 30ml+30ml 더블 기획,레이어랩[1+1/급속진정 장벽개선] 레이어랩 니오좀 판테놀 5% 세럼 30ml+30ml 더블 기획,52000.0,37900.0,27.1
serum_ampoule,5,아비브히알루로닉 붐 세럼 워터 드롭,4.57,1037,아비브히알루로닉 붐 세럼 워터 드롭,1,아비브,아비브 히알루로닉 붐 세럼 워터드롭 50ml,아비브아비브 히알루로닉 붐 세럼 워터드롭 50ml,32000.0,32000.0,0.0
serum_ampoule,6,에스네이처아쿠아 스쿠알란 세럼,4.71,11268,에스네이처아쿠아 스쿠알란 세럼,1,에스네이처,[1등 화잘먹 물먹세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 기획 (+50ml 리필 +수분크림 10ml),에스네이처[1등 화잘먹 물먹세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 기획 (+50ml 리필 +수분크림 10ml),35000.0,21760.0,37.8
serum_ampoule,7,이니스프리레티놀 시카 흔적 앰플,4.42,6393,이니스프리레티놀 시카 흔적 앰플,1,이니스프리,[1+1/깐달걀피부결] 이니스프리 레티놀 시카 흔적 앰플 30ml 더블 기획,이니스프리[1+1/깐달걀피부결] 이니스프리 레티놀 시카 흔적 앰플 30ml 더블 기획,52000.0,27560.0,47.0
serum_ampoule,8,메디큐브제로 모공 원데이 펩타이드 세럼,4.57,993,메디큐브제로 모공 원데이 펩타이드 세럼,1,메디큐브,[6월올영픽/모공탄력]메디큐브 제로 모공 원데이 펩타이드 세럼 한교동 리필기획 (본품+리필팩50ml+한교동 거울키링),메디큐브[6월올영픽/모공탄력]메디큐브 제로 모공 원데이 펩타이드 세럼 한교동 리필기획 (본품+리필팩50ml+한교동 거울키링),46000.0,24450.0,46.8
serum_ampoule,9,라보레브피치마이크로바이옴 84 이지에프 세럼,4.49,2530,라보레브피치마이크로바이옴 84 이지에프 세럼,0,,,,,,
serum_ampoule,10,앰플엔세라마이드샷 앰플,4.53,9655,앰플엔세라마이드샷 앰플,1,앰플엔,[재구매1위] 앰플엔 세라마이드샷 화잘먹 보습장벽앰플 100ml기획(+10ml),앰플엔[재구매1위] 앰플엔 세라마이드샷 화잘먹 보습장벽앰플 100ml기획(+10ml),18900.0,17000.0,10.1
serum_ampoule,11,라셀틱스스킨 리커버리 펩타톡스 앰플,4.6,1209,라셀틱스스킨 리커버리 펩타톡스 앰플,0,,,,,,
serum_ampoule,12,메디힐마데카소사이드 흔적 리페어 세럼,4.36,8855,메디힐마데카소사이드 흔적 리페어 세럼,1,메디힐,[6월 올영픽/한정기획] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40mL (+랩핑 세럼 마스크 2매),메디힐[6월 올영픽/한정기획] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40mL (+랩핑 세럼 마스크 2매),36900.0,21900.0,40.7
serum_ampoule,13,네이처리퍼블릭루트베리어 리페어 세럼,4.47,982,네이처리퍼블릭루트베리어 리페어 세럼,0,,,,,,
serum_ampoule,14,에스네이처아쿠아 콜라겐 펩타이드 트리플 젤 에센스,4.64,18611,에스네이처아쿠아 콜라겐 펩타이드 트리플 젤 에센스,0,,,,,,
serum_ampoule,15,메디힐피디알엔 모공 탄력 세럼,4.52,2126,메디힐피디알엔 모공 탄력 세럼,1,메디힐,[장도연 PICK] 메디힐 PDRN 모공 탄력 세럼 40+40ml 더블 기획,메디힐[장도연 PICK] 메디힐 PDRN 모공 탄력 세럼 40+40ml 더블 기획,36900.0,22900.0,37.9
serum_ampoule,16,쓰리노프데일리 컨셔스 세럼,4.62,2179,쓰리노프데일리 컨셔스 세럼,0,,,,,,
serum_ampoule,17,코스알엑스더 6 펩타이드 스킨 부스터 세럼,4.64,4333,코스알엑스더 6 펩타이드 스킨 부스터 세럼,1,코스알엑스,[속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 더블기획,코스알엑스[속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 더블기획,46000.0,29900.0,35.0
serum_ampoule,18,에스트라아토베리어365 하이드로 에센스,4.63,2867,에스트라아토베리어365 하이드로 에센스,1,에스트라,에스트라 아토베리어365 하이드로에센스 200ml (+크림 10ml+앰플 10ml),에스트라에스트라 아토베리어365 하이드로에센스 200ml (+크림 10ml+앰플 10ml),32000.0,28800.0,10.0
serum_ampoule,19,파티온노스카나인 트러블 세럼,4.51,10266,파티온노스카나인 트러블 세럼,1,파티온,[6월 올영픽/대용량] 파티온 노스카나인 트러블 세럼 50ml 리필 기획(+리필40ml+크림10ml),파티온[6월 올영픽/대용량] 파티온 노스카나인 트러블 세럼 50ml 리필 기획(+리필40ml+크림10ml),54000.0,32300.0,40.2
serum_ampoule,20,토리든밸런스풀 시카 진정 세럼,4.63,6997,토리든밸런스풀 시카 진정 세럼,1,토리든,[6월 올영픽/단독기획] 토리든 밸런스풀 시카 진정 크림 80ml 기획(+세럼10ml+패드10매),토리든[6월 올영픽/단독기획] 토리든 밸런스풀 시카 진정 크림 80ml 기획(+세럼10ml+패드10매),24000.0,16600.0,30.8
serum_ampoule,21,에스네이처화이트 글로우 앰플,4.56,3672,에스네이처화이트 글로우 앰플,0,,,,,,
serum_ampoule,22,프리메이진정한 수분세럼,4.69,667,프리메이진정한 수분세럼,1,프리메이,[2중보습/수분진정] 프리메이 진정한 수분 세럼 50ml (+진정한 수분 크림 30ml),프리메이[2중보습/수분진정] 프리메이 진정한 수분 세럼 50ml (+진정한 수분 크림 30ml),14000.0,11900.0,15.0
serum_ampoule,23,셀라딕스트러블 세범 리밸런싱 131 앰플,4.32,3299,셀라딕스트러블 세범 리밸런싱 131 앰플,1,셀라딕스,[6월올영픽/한정수량] 셀라딕스 트러블 세범 리밸런싱 131 앰플 30ml 기획 (+리필 10ml),셀라딕스[6월올영픽/한정수량] 셀라딕스 트러블 세범 리밸런싱 131 앰플 30ml 기획 (+리필 10ml),28900.0,24900.0,13.8
serum_ampoule,24,비플레인시카테롤 앰플,4.61,8777,비플레인시카테롤 앰플,1,비플레인,[트러블케어/리필기획] 비플레인 시카테롤 앰플 30ml 리필기획 (+리필 31ml),비플레인[트러블케어/리필기획] 비플레인 시카테롤 앰플 30ml 리필기획 (+리필 31ml),26000.0,20800.0,20.0
serum_ampoule,25,스킨앤랩베리어덤 링거 앰플,4.64,3086,스킨앤랩베리어덤 링거 앰플,1,스킨앤랩,[올영단독] 스킨앤랩 베리어덤 링거 앰플70ml(+70ml) 더블기획,스킨앤랩[올영단독] 스킨앤랩 베리어덤 링거 앰플70ml(+70ml) 더블기획,40000.0,28000.0,30.0
serum_ampoule,26,아렌시아레드 스무디 세럼 30,4.37,2249,아렌시아레드 스무디 세럼 30,1,아렌시아,[화잘먹/모공탄력] 아렌시아 젤리세럼 레드 스무디 세럼 30 50g 기획 (+20g),아렌시아[화잘먹/모공탄력] 아렌시아 젤리세럼 레드 스무디 세럼 30 50g 기획 (+20g),42000.0,42000.0,0.0
serum_ampoule,27,린제이엄청 큰 멀티 앰플 [보습],4.51,2616,린제이엄청 큰 멀티 앰플 [보습],1,린제이,린제이 엄청 큰 보습 멀티 앰플 (500ml),린제이린제이 엄청 큰 보습 멀티 앰플 (500ml),9900.0,9900.0,0.0
serum_ampoule,28,비플레인녹두 모공 타이트업 세럼,4.46,5091,비플레인녹두 모공 타이트업 세럼,1,비플레인,[30ml 본품증정/총80ml] 비플레인 녹두 모공 타이트업 세럼 50ml 기획 (+30ml),비플레인[30ml 본품증정/총80ml] 비플레인 녹두 모공 타이트업 세럼 50ml 기획 (+30ml),34000.0,24900.0,26.8
serum_ampoule,29,더마토리나이아샷 플러스 IPMP 트러블 블랙 세럼,4.52,393,더마토리나이아샷 플러스 IPMP 트러블 블랙 세럼,0,,,,,,
serum_ampoule,30,에이에스씨이플러스카밍앰플 프로,4.54,595,에이에스씨이플러스카밍앰플 프로,0,,,,,,
serum_ampoule,31,라운드랩소나무 진정 시카 앰플,4.47,6921,라운드랩소나무 진정 시카 앰플,1,라운드랩,[6월올영픽/최초트리플] 라운드랩 소나무 진정 시카 앰플 30ml 트리플 기획,라운드랩[6월올영픽/최초트리플] 라운드랩 소나무 진정 시카 앰플 30ml 트리플 기획,49900.0,25900.0,48.1
serum_ampoule,32,더마팩토리나이아신아마이드 20% 세럼,4.47,369,더마팩토리나이아신아마이드 20% 세럼,1,더마팩토리,더마팩토리 나이아신아마이드 20% 세럼 30ml,더마팩토리더마팩토리 나이아신아마이드 20% 세럼 30ml,6000.0,6000.0,0.0
serum_ampoule,33,메디힐티트리 진정 수분 앰플,4.61,5758,메디힐티트리 진정 수분 앰플,1,메디힐,메디힐 티트리 진정 수분 세럼 40ml,메디힐메디힐 티트리 진정 수분 세럼 40ml,22000.0,14600.0,33.6
serum_ampoule,34,리더스PDRN 5% 액티브 앰플,4.63,782,리더스PDRN 5% 액티브 앰플,0,,,,,,
serum_ampoule,35,비플레인시카 PDRN 스킨 부스터 세럼,4.56,1432,비플레인시카 PDRN 스킨 부스터 세럼,0,,,,,,
serum_ampoule,36,팔색미인5D 히알루론산 세럼,4.58,583,팔색미인5D 히알루론산 세럼,0,,,,,,
serum_ampoule,37,마몽드카밍 샷 아줄렌 흔적 수분 앰플,4.41,1592,마몽드카밍 샷 아줄렌 흔적 수분 앰플,1,마몽드,[화해1등/100ml대용량] 마몽드 카밍샷 아줄렌 흔적수분앰플 50ml 더블기획,마몽드[화해1등/100ml대용량] 마몽드 카밍샷 아줄렌 흔적수분앰플 50ml 더블기획,36000.0,36000.0,0.0
